lang,word,sentiment,value
portuguese,evasão,negative,1
portuguese,clamor,negative,1
portuguese,choque,negative,1
portuguese,colidindo,negative,1
portuguese,garra,negative,1
portuguese,claustro,negative,1
portuguese,nublado,negative,1
portuguese,nebulosidade,negative,1
portuguese,moita,negative,1
portuguese,desajeitado,negative,1
portuguese,cocaína,negative,1
portuguese,coagir,negative,1
portuguese,coerção,negative,1
portuguese,caixão,negative,1
portuguese,frio,negative,1
portuguese,friamente,negative,1
portuguese,frieza,negative,1
portuguese,cólica,negative,1
portuguese,colapso,negative,1
portuguese,colisão,negative,1
portuguese,conluio,negative,1
portuguese,coma,negative,1
portuguese,comatoso,negative,1
portuguese,combate,negative,1
portuguese,combatente,negative,1
portuguese,combativo,negative,1
portuguese,compromisso,negative,1
portuguese,comoção,negative,1
portuguese,comunismo,negative,1
portuguese,comunista,negative,1
portuguese,concorrência,negative,1
portuguese,queixar-se,negative,1
portuguese,queixa,negative,1
portuguese,complexado,negative,1
portuguese,complexidade,negative,1
portuguese,complicar,negative,1
portuguese,complicado,negative,1
portuguese,complicação,negative,1
portuguese,cumplicidade,negative,1
portuguese,adubo,negative,1
portuguese,compulsão,negative,1
portuguese,obrigatório,negative,1
portuguese,esconder,negative,1
portuguese,oculto,negative,1
portuguese,dissimulação,negative,1
portuguese,presunção,negative,1
portuguese,vaidoso,negative,1
portuguese,concussão,negative,1
portuguese,condenar,negative,1
portuguese,condenação,negative,1
portuguese,condescendente,negative,1
portuguese,condescendência,negative,1
portuguese,confessar,negative,1
portuguese,confissão,negative,1
portuguese,confinar,negative,1
portuguese,confinado,negative,1
portuguese,reclusão,negative,1
portuguese,confiscar,negative,1
portuguese,confisco,negative,1
portuguese,conflagração,negative,1
portuguese,conflito,negative,1
portuguese,contraditório,negative,1
portuguese,confundir,negative,1
portuguese,desconcertado,negative,1
portuguese,confundir,negative,1
portuguese,confusão,negative,1
portuguese,congestionamento,negative,1
portuguese,conjurando,negative,1
portuguese,conquista,negative,1
portuguese,conspirador,negative,1
portuguese,conspirar,negative,1
portuguese,consternação,negative,1
portuguese,prisão de ventre,negative,1
portuguese,constranger,negative,1
portuguese,constrangido,negative,1
portuguese,restrição,negative,1
portuguese,contágio,negative,1
portuguese,contagioso,negative,1
portuguese,contaminar,negative,1
portuguese,contaminado,negative,1
portuguese,contaminação,negative,1
portuguese,desprezo,negative,1
portuguese,desprezível,negative,1
portuguese,desdenhoso,negative,1
portuguese,contencioso,negative,1
portuguese,contrabando,negative,1
portuguese,contraído,negative,1
portuguese,contradizer,negative,1
portuguese,contradição,negative,1
portuguese,contraditório,negative,1
portuguese,contrário,negative,1
portuguese,contrastava,negative,1
portuguese,infringir,negative,1
portuguese,contravenção,negative,1
portuguese,controverso,negative,1
portuguese,controvérsia,negative,1
portuguese,presidiário,negative,1
portuguese,convicção,negative,1
portuguese,gaiola,negative,1
portuguese,cópia,negative,1
portuguese,imitador,negative,1
portuguese,médico legista,negative,1
portuguese,corporal,negative,1
portuguese,cadáver,negative,1
portuguese,correção,negative,1
portuguese,corrosão,negative,1
portuguese,corrosivo,negative,1
portuguese,corrupto,negative,1
portuguese,corruptora,negative,1
portuguese,corrupção,negative,1
portuguese,tosse,negative,1
portuguese,conselheiro,negative,1
portuguese,que percorre,negative,1
portuguese,cobiçar,negative,1
portuguese,covarde,negative,1
portuguese,covardia,negative,1
portuguese,covardemente,negative,1
portuguese,ranzinza,negative,1
portuguese,fenda,negative,1
portuguese,rachado,negative,1
portuguese,craqueamento,negative,1
portuguese,cãibra,negative,1
portuguese,espasmódico,negative,1
portuguese,manivela,negative,1
portuguese,adoentado,negative,1
portuguese,porcaria,negative,1
portuguese,colisão,negative,1
portuguese,rastejamento,negative,1
portuguese,louco,negative,1
portuguese,louco,negative,1
portuguese,ranger,negative,1
portuguese,criatura,negative,1
portuguese,rastejar,negative,1
portuguese,crime,negative,1
portuguese,criminal,negative,1
portuguese,criminalidade,negative,1
portuguese,adular servilmente,negative,1
portuguese,aleijado,negative,1
portuguese,aleijado,negative,1
portuguese,crise,negative,1
portuguese,quebradiço,negative,1
portuguese,crítico,negative,1
portuguese,crítica,negative,1
portuguese,criticar,negative,1
portuguese,trapaceiro,negative,1
portuguese,Cruz,negative,1
portuguese,agachado,negative,1
portuguese,cruciforme,negative,1
portuguese,crucificação,negative,1
portuguese,bruto,negative,1
portuguese,cruel,negative,1
portuguese,cruelmente,negative,1
portuguese,crueldade,negative,1
portuguese,desmoronando,negative,1
portuguese,crise,negative,1
portuguese,cruzada,negative,1
portuguese,esmagado,negative,1
portuguese,esmagador,negative,1
portuguese,rabugento,negative,1
portuguese,chora,negative,1
portuguese,chorando,negative,1
portuguese,cripta,negative,1
portuguese,corno,negative,1
portuguese,cuco,negative,1
portuguese,refugo,negative,1
portuguese,culpabilidade,negative,1
portuguese,culpável,negative,1
portuguese,culpado,negative,1
portuguese,culto,negative,1
portuguese,pesado,negative,1
portuguese,astuto,negative,1
portuguese,sangria,negative,1
portuguese,vira-lata,negative,1
portuguese,maldição,negative,1
portuguese,amaldiçoado,negative,1
portuguese,maldição,negative,1
portuguese,apressado,negative,1
portuguese,cortador,negative,1
portuguese,assassino,negative,1
portuguese,corte,negative,1
portuguese,cianeto,negative,1
portuguese,ciclone,negative,1
portuguese,cisto,negative,1
portuguese,citomegalovírus,negative,1
portuguese,intrometendo,negative,1
portuguese,demônio,negative,1
portuguese,maluco,negative,1
portuguese,punhal,negative,1
portuguese,dano,negative,1
portuguese,danos,negative,1
portuguese,Droga,negative,1
portuguese,danação,negative,1
portuguese,condenado,negative,1
portuguese,amortecedor,negative,1
portuguese,caspa,negative,1
portuguese,dândi,negative,1
portuguese,perigo,negative,1
portuguese,perigoso,negative,1
portuguese,escurecer,negative,1
portuguese,escurecido,negative,1
portuguese,escuridão,negative,1
portuguese,pontilhada,negative,1
portuguese,covarde,negative,1
portuguese,atordoada,negative,1
portuguese,desativar,negative,1
portuguese,impasse,negative,1
portuguese,mortal,negative,1
portuguese,surdo,negative,1
portuguese,morte,negative,1
portuguese,desastre,negative,1
portuguese,deboche,negative,1
portuguese,detritos,negative,1
portuguese,dívida,negative,1
portuguese,devedor,negative,1
portuguese,decadência,negative,1
portuguese,deteriorado,negative,1
portuguese,falecido,negative,1
portuguese,engano,negative,1
portuguese,enganador,negative,1
portuguese,enganar,negative,1
portuguese,enganado,negative,1
portuguese,iludindo,negative,1
portuguese,engano,negative,1
portuguese,enganoso,negative,1
portuguese,declinação,negative,1
portuguese,declínio,negative,1
portuguese,declinante,negative,1
portuguese,decomposição,negative,1
portuguese,diminuir,negative,1
portuguese,diminuição,negative,1
portuguese,decrépito,negative,1
portuguese,desacreditar,negative,1
portuguese,subtrair,negative,1
portuguese,difamação,negative,1
portuguese,difamatório,negative,1
portuguese,padrão,negative,1
portuguese,derrota,negative,1
portuguese,derrotado,negative,1
portuguese,defeito,negative,1
portuguese,deserção,negative,1
portuguese,defeituoso,negative,1
portuguese,sem defesa,negative,1
portuguese,diferimento,negative,1
portuguese,desafio,negative,1
portuguese,desafiador,negative,1
portuguese,deficiência,negative,1
portuguese,déficit,negative,1
portuguese,esvaziar,negative,1
portuguese,deflação,negative,1
portuguese,deformar,negative,1
portuguese,deformado,negative,1
portuguese,deformidade,negative,1
portuguese,defraudar,negative,1
portuguese,defunto,negative,1
portuguese,desafiar,negative,1
portuguese,degeneração,negative,1
portuguese,degenerado,negative,1
portuguese,degradação,negative,1
portuguese,degradar,negative,1
portuguese,aviltante,negative,1
portuguese,atraso,negative,1
portuguese,atrasado,negative,1
portuguese,deletério,negative,1
portuguese,eliminação,negative,1
portuguese,delinquência,negative,1
portuguese,delinquente,negative,1
portuguese,delirante,negative,1
portuguese,delírio,negative,1
portuguese,dilúvio,negative,1
portuguese,ilusão,negative,1
portuguese,delirante,negative,1
portuguese,exigem,negative,1
portuguese,exigente,negative,1
portuguese,demente,negative,1
portuguese,demência,negative,1
portuguese,falecimento,negative,1
portuguese,demolir,negative,1
portuguese,demolição,negative,1
portuguese,demônio,negative,1
portuguese,demoníaco,negative,1
portuguese,desmoralizado,negative,1
portuguese,negação,negative,1
portuguese,negado,negative,1
portuguese,denunciar,negative,1
portuguese,denúncia,negative,1
portuguese,negar,negative,1
portuguese,negando,negative,1
portuguese,partiu,negative,1
portuguese,partida,negative,1
portuguese,dependência,negative,1
portuguese,dependência,negative,1
portuguese,dependente,negative,1
portuguese,deplorável,negative,1
portuguese,deplorar,negative,1
portuguese,deportar,negative,1
portuguese,deportação,negative,1
portuguese,depravado,negative,1
portuguese,depravação,negative,1
portuguese,depreciar,negative,1
portuguese,depreciados,negative,1
portuguese,depreciação,negative,1
portuguese,deprimir,negative,1
portuguese,deprimido,negative,1
portuguese,deprimente,negative,1
portuguese,depressão,negative,1
portuguese,depressivo,negative,1
portuguese,privação,negative,1
portuguese,demente,negative,1
portuguese,abandonado,negative,1
portuguese,escárnio,negative,1
portuguese,derrogação,negative,1
portuguese,depreciativo,negative,1
portuguese,profanação,negative,1
portuguese,deserto,negative,1
portuguese,deserto,negative,1
portuguese,deserção,negative,1
portuguese,desistir,negative,1
portuguese,desolação,negative,1
portuguese,desespero,negative,1
portuguese,desesperando,negative,1
portuguese,desesperado,negative,1
portuguese,desprezível,negative,1
portuguese,desprezar,negative,1
portuguese,despótico,negative,1
portuguese,despotismo,negative,1
portuguese,desamparado,negative,1
portuguese,destruído,negative,1
portuguese,destruidor,negative,1
portuguese,destruidor,negative,1
portuguese,destruição,negative,1
portuguese,destrutivo,negative,1
portuguese,destacamento,negative,1
portuguese,deter,negative,1
portuguese,detento,negative,1
portuguese,detenção,negative,1
portuguese,deteriorar,negative,1
portuguese,deteriorou-se,negative,1
portuguese,deterioração,negative,1
portuguese,detestar,negative,1
portuguese,detonar,negative,1
portuguese,diminuir,negative,1
portuguese,detrimento,negative,1
portuguese,prejudicial,negative,1
portuguese,detrito,negative,1
portuguese,devastar,negative,1
portuguese,devastador,negative,1
portuguese,devastação,negative,1
portuguese,diabo,negative,1
portuguese,diabólico,negative,1
portuguese,desonesto,negative,1
portuguese,devolução,negative,1
portuguese,devorar,negative,1
portuguese,diabólico,negative,1
portuguese,diagnóstico,negative,1
portuguese,diatribe,negative,1
portuguese,ditador,negative,1
portuguese,ditatorial,negative,1
portuguese,ditadura,negative,1
portuguese,morrer,negative,1
portuguese,dificuldades,negative,1
portuguese,dificuldade,negative,1
portuguese,divagar,negative,1
portuguese,dilapidado,negative,1
portuguese,diluir,negative,1
portuguese,diminuir,negative,1
portuguese,diminuído,negative,1
portuguese,estrondo,negative,1
portuguese,horrendo,negative,1
portuguese,sujeira,negative,1
portuguese,sujo,negative,1
portuguese,incapacidade,negative,1
portuguese,incapacitar,negative,1
portuguese,Desativado,negative,1
portuguese,desafeto,negative,1
portuguese,discordar,negative,1
portuguese,discordando,negative,1
portuguese,desacordo,negative,1
portuguese,não permitido,negative,1
portuguese,desiludir,negative,1
portuguese,desapontado,negative,1
portuguese,decepcionante,negative,1
portuguese,desapontamento,negative,1
portuguese,desaprovação,negative,1
portuguese,desaprovar,negative,1
portuguese,desaprovava,negative,1
portuguese,desaprovando,negative,1
portuguese,desastre,negative,1
portuguese,desastroso,negative,1
portuguese,descrer,negative,1
portuguese,devoluções,negative,1
portuguese,quitação,negative,1
portuguese,disciplina,negative,1
portuguese,renunciar,negative,1
portuguese,descoloração,negative,1
portuguese,descolorido,negative,1
portuguese,desconforto,negative,1
portuguese,desligar,negative,1
portuguese,desligado,negative,1
portuguese,desconexão,negative,1
portuguese,descontentamento,negative,1
portuguese,descontinuar,negative,1
portuguese,descontinuidade,negative,1
portuguese,discórdia,negative,1
portuguese,desencorajar,negative,1
portuguese,desencorajamento,negative,1
portuguese,desacreditar,negative,1
portuguese,discriminar,negative,1
portuguese,discriminador,negative,1
portuguese,discriminação,negative,1
portuguese,desdém,negative,1
portuguese,doença,negative,1
portuguese,doente,negative,1
portuguese,desencarnada,negative,1
portuguese,desimpedimento,negative,1
portuguese,desfigurado,negative,1
portuguese,desgraça,negative,1
portuguese,desonrado,negative,1
portuguese,vergonhoso,negative,1
portuguese,descontente,negative,1
portuguese,desgosto,negative,1
portuguese,repugnante,negative,1
portuguese,desmotivada,negative,1
portuguese,desanimador,negative,1
portuguese,desonesto,negative,1
portuguese,desonestidade,negative,1
portuguese,desonra,negative,1
portuguese,desilusão,negative,1
portuguese,desinformação,negative,1
portuguese,insincero,negative,1
portuguese,desintegrar,negative,1
portuguese,desintegração,negative,1
portuguese,desinteressado,negative,1
portuguese,antipatia,negative,1
portuguese,não gostou,negative,1
portuguese,deslocado,negative,1
portuguese,sombrio,negative,1
portuguese,desânimo,negative,1
portuguese,desmembramento,negative,1
portuguese,demissão,negative,1
portuguese,desobediência,negative,1
portuguese,desobediente,negative,1
portuguese,desobedecer,negative,1
portuguese,desordem,negative,1
portuguese,desordenado,negative,1
portuguese,desorganizado,negative,1
portuguese,denegrir,negative,1
portuguese,depreciativo,negative,1
portuguese,disparidade,negative,1
portuguese,imparcial,negative,1
portuguese,dissipar,negative,1
portuguese,dispersão,negative,1
portuguese,deslocar,negative,1
portuguese,Descontente,negative,1
portuguese,descontentamento,negative,1
portuguese,disposição,negative,1
portuguese,despossuídos,negative,1
portuguese,disputa,negative,1
portuguese,desqualificação,negative,1
